Date,rcp2.3
5/1/2074,2.309
6/1/2074,2.215
7/1/2074,1.61
8/1/2074,2.181
9/1/2074,2.39
10/1/2074,2.571
11/1/2074,2.066
12/1/2074,2.449
1/1/2075,1.742
2/1/2075,2.489
3/1/2075,2.92
4/1/2075,2.103
5/1/2075,2.014
6/1/2075,2.702
7/1/2075,2.038
8/1/2075,2.029
9/1/2075,1.955
10/1/2075,2.442
11/1/2075,3.412
12/1/2075,3.359
1/1/2076,3.107
2/1/2076,2.382
3/1/2076,2.394
4/1/2076,2.165
5/1/2076,2.235
6/1/2076,2.812
7/1/2076,1.547
8/1/2076,1.897
9/1/2076,2.053
10/1/2076,1.937
11/1/2076,2.066
12/1/2076,1.774
1/1/2077,2.865
2/1/2077,2.489
3/1/2077,2.023
4/1/2077,3.147
5/1/2077,2.322
6/1/2077,2.34
7/1/2077,1.718
8/1/2077,1.461
9/1/2077,2.115
10/1/2077,2.163
11/1/2077,2.308
12/1/2077,2.04
1/1/2078,2.549
2/1/2078,1.716
3/1/2078,3.122
4/1/2078,1.883
5/1/2078,2.068
6/1/2078,2.155
7/1/2078,1.718
8/1/2078,2.04
9/1/2078,2.077
10/1/2078,2.202
11/1/2078,2.128
12/1/2078,2.04
1/1/2079,1.991
2/1/2079,2.118
3/1/2079,2.189
4/1/2079,2.732
5/1/2079,1.92
6/1/2079,2.155
7/1/2079,1.853
8/1/2079,2.073
9/1/2079,1.952
10/1/2079,2.118
11/1/2079,2.711
12/1/2079,2.3
1/1/2080,2.463
2/1/2080,2.951
3/1/2080,2.767
4/1/2080,2.699
5/1/2080,1.76
6/1/2080,2.633
7/1/2080,1.718
8/1/2080,1.768
9/1/2080,1.784
10/1/2080,1.856
11/1/2080,2.066
12/1/2080,1.813
1/1/2081,2.6
2/1/2081,2.357
3/1/2081,2.485
4/1/2081,2.649
5/1/2081,2.663
6/1/2081,2.702
7/1/2081,2.728
8/1/2081,2.101
9/1/2081,1.957
10/1/2081,2.342
11/1/2081,1.803
12/1/2081,2.566
1/1/2082,2.328
2/1/2082,2.357
3/1/2082,2.244
4/1/2082,2.811
5/1/2082,2.53
6/1/2082,2.228
7/1/2082,2.152
8/1/2082,2.04
9/1/2082,1.64
10/1/2082,1.962
11/1/2082,2.308
12/1/2082,1.546
1/1/2083,2.206
2/1/2083,1.854
3/1/2083,2.578
4/1/2083,1.93
5/1/2083,2.831
6/1/2083,1.764
7/1/2083,1.547
8/1/2083,1.527
9/1/2083,1.821
10/1/2083,2.22
11/1/2083,2.128
12/1/2083,2.04
1/1/2084,1.602
2/1/2084,1.975
3/1/2084,2.44
4/1/2084,2.103
5/1/2084,1.509
6/1/2084,2.553
7/1/2084,1.615
8/1/2084,2.101
9/1/2084,1.642
10/1/2084,1.962
11/1/2084,1.684
12/1/2084,2.566
1/1/2085,2.381
2/1/2085,2.599
3/1/2085,2.427
4/1/2085,1.852
5/1/2085,2.864
6/1/2085,1.976
7/1/2085,1.871
8/1/2085,2.073
