Date,rcp2.3
4/1/2058,10.5595
5/1/2058,20.5935
6/1/2058,21.24
7/1/2058,26.5775
8/1/2058,27.036
9/1/2058,20.1055
10/1/2058,11.1845
11/1/2058,7.7225
12/1/2058,4.8375
1/1/2059,0.807
2/1/2059,2.005
3/1/2059,8.872
4/1/2059,11.8755
5/1/2059,14.7245
6/1/2059,21.6845
7/1/2059,25.637
8/1/2059,26.4735
9/1/2059,21.0765
10/1/2059,13.4705
11/1/2059,6.347
12/1/2059,1.5235
1/1/2060,3.0675
2/1/2060,1.3775
3/1/2060,10.4385
4/1/2060,10.2025
5/1/2060,15.764
6/1/2060,21.4145
7/1/2060,27.373
8/1/2060,27.043
9/1/2060,22.0565
10/1/2060,15.0085
11/1/2060,6.4675
12/1/2060,-4.0265
1/1/2061,2.4935
2/1/2061,6.6015
3/1/2061,6.7155
4/1/2061,14.937
5/1/2061,15.604
6/1/2061,21.5155
7/1/2061,26.248
8/1/2061,24.9185
9/1/2061,18.209
10/1/2061,12.593
11/1/2061,4.6725
12/1/2061,2.272
1/1/2062,-2.725
2/1/2062,5.7525
3/1/2062,10.694
4/1/2062,11.299
5/1/2062,13.813
6/1/2062,21.337
7/1/2062,26.581
8/1/2062,25.316
9/1/2062,16.232
10/1/2062,14.936
11/1/2062,8.0935
12/1/2062,1.2915
1/1/2063,-2.1265
2/1/2063,9.3065
3/1/2063,10.9505
4/1/2063,11.841
5/1/2063,17.153
6/1/2063,22.0665
7/1/2063,25.8175
8/1/2063,24.628
9/1/2063,19.967
10/1/2063,12.4235
11/1/2063,7.444
12/1/2063,2.41
1/1/2064,2.448
2/1/2064,7.5845
3/1/2064,6.2345
4/1/2064,11.8265
5/1/2064,16.606
6/1/2064,20.147
7/1/2064,25.915
8/1/2064,25.024
9/1/2064,19.039
10/1/2064,13.875
11/1/2064,4.726
12/1/2064,-1.667
1/1/2065,-4.1735
2/1/2065,4.0135
3/1/2065,9.1235
4/1/2065,12.164
5/1/2065,16.9245
6/1/2065,21.8005
7/1/2065,27.942
8/1/2065,26.293
9/1/2065,18.8905
